,open,high,low,close,volume
2024-09-27 11:00:00,3030.92,3065.747,3030.14,3065.291,7261492000.0
2024-09-27 11:15:00,3030.92,3065.747,3030.14,3065.291,7261492000.0
2024-09-27 11:30:00,3030.92,3065.747,3030.14,3065.291,7261492000.0
2024-09-27 13:15:00,3065.348,3082.71,3064.906,3078.926,3118290400.0
2024-09-27 13:30:00,3065.348,3082.71,3064.906,3078.926,3118290400.0
2024-09-27 13:45:00,3065.348,3082.71,3064.906,3078.926,3118290400.0
2024-09-27 14:00:00,3078.329,3081.446,3073.62,3079.961,8376872900.0
2024-09-27 14:15:00,3078.329,3081.446,3073.62,3079.961,8376872900.0
2024-09-27 14:30:00,3078.329,3081.446,3073.62,3079.961,8376872900.0
2024-09-27 14:45:00,3078.329,3081.446,3073.62,3079.961,8376872900.0
2024-09-27 15:00:00,3080.05,3087.529,3078.926,3087.529,2981968500.0
2024-09-30 09:45:00,3194.722,3272.086,3194.722,3216.544,25730604600.0
2024-09-30 10:00:00,3216.846,3226.028,3153.705,3217.489,31348974600.0
2024-09-30 10:15:00,3216.846,3226.028,3153.705,3217.489,31348974600.0
2024-09-30 10:30:00,3216.846,3226.028,3153.705,3217.489,31348974600.0
2024-09-30 10:45:00,3216.846,3226.028,3153.705,3217.489,31348974600.0
2024-09-30 11:00:00,3217.754,3263.768,3217.292,3263.587,12610329200.0
2024-09-30 11:15:00,3217.754,3263.768,3217.292,3263.587,12610329200.0
2024-09-30 11:30:00,3217.754,3263.768,3217.292,3263.587,12610329200.0
2024-09-30 13:15:00,3263.875,3319.26,3263.875,3319.08,16289223300.0
2024-09-30 13:30:00,3263.875,3319.26,3263.875,3319.08,16289223300.0
