Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-14 17:00:00+00:00,59996.75390625,59996.75390625,59870.5078125,59894.55078125,59894.55078125,0
2024-09-14 18:00:00+00:00,59899.44921875,59899.44921875,59541.2890625,59820.06640625,59820.06640625,0
2024-09-14 19:00:00+00:00,59810.28125,59889.43359375,59757.81640625,59820.45703125,59820.45703125,0
2024-09-14 20:00:00+00:00,59822.86328125,60061.046875,59810.58984375,60022.640625,60022.640625,0
2024-09-14 21:00:00+00:00,60024.2734375,60061.60546875,59984.12109375,60051.078125,60051.078125,0
2024-09-14 22:00:00+00:00,60053.3046875,60118.37890625,59964.26953125,60025.2734375,60025.2734375,0
2024-09-14 23:00:00+00:00,60026.3671875,60062.921875,59975.03125,60004.453125,60004.453125,0
2024-09-15 00:00:00+00:00,60007.734375,60125.0703125,60007.734375,60045.8125,60045.8125,0
2024-09-15 01:00:00+00:00,60043.59765625,60272.4140625,60043.59765625,60252.66796875,60252.66796875,0
2024-09-15 02:00:00+00:00,60251.88671875,60270.078125,60136.765625,60250.36328125,60250.36328125,0
2024-09-15 03:00:00+00:00,60249.2265625,60252.70703125,60151.38671875,60165.60546875,60165.60546875,0
2024-09-15 04:00:00+00:00,60174.77734375,60236.33203125,60121.703125,60157.203125,60157.203125,0
2024-09-15 05:00:00+00:00,60140.17578125,60252.39453125,60139.4375,60181.171875,60181.171875,0
2024-09-15 06:00:00+00:00,60171.3359375,60195.79296875,60148.15625,60161.56640625,60161.56640625,0
2024-09-15 07:00:00+00:00,60171.328125,60218.0390625,60149.046875,60202.33984375,60202.33984375,0
2024-09-15 08:00:00+00:00,60204.19921875,60212.94140625,60070.79296875,60085.45703125,60085.45703125,0
2024-09-15 09:00:00+00:00,60085.25390625,60117.8828125,60030.4609375,60030.4609375,60030.4609375,0
2024-09-15 10:00:00+00:00,60023.58203125,60042.99609375,59942.203125,60005.265625,60005.265625,0
2024-09-15 11:00:00+00:00,60003.1171875,60043.52734375,59927.71484375,60013.19921875,60013.19921875,0
2024-09-15 12:00:00+00:00,60014.4453125,60071.3125,59966.98828125,60071.3125,60071.3125,0
2024-09-15 13:00:00+00:00,60120.37890625,60307.859375,60092.25390625,60191.7109375,60191.7109375,328795136
2024-09-15 14:00:00+00:00,60193.21875,60289.27734375,59913.5703125,60270.60546875,60270.60546875,33913856
2024-09-15 15:00:00+00:00,60285.22265625,60377.87890625,60215.875,60352.7265625,60352.7265625,274490368
2024-09-15 16:00:00+00:00,60346.125,60348.37109375,59971.2421875,59972.2109375,59972.2109375,447152128
2024-09-15 17:00:00+00:00,59965.50390625,60033.85546875,59771.015625,59838.109375,59838.109375,733874176
2024-09-15 18:00:00+00:00,59828.08203125,60107.15234375,59790.8203125,59989.12109375,59989.12109375,0
2024-09-15 19:00:00+00:00,59984.15234375,60131.21484375,59836.41796875,59888.3828125,59888.3828125,424113152
2024-09-15 20:00:00+00:00,59890.86328125,59920.53515625,59744.875,59836.35546875,59836.35546875,20521984
2024-09-15 21:00:00+00:00,59823.2265625,59823.2265625,59507.03125,59653.51171875,59653.51171875,597103616
2024-09-15 22:00:00+00:00,59642.32421875,59642.32421875,59399.9453125,59425.55078125,59425.55078125,514668544
2024-09-15 23:00:00+00:00,59440.23828125,59441.203125,58734.30078125,59188.64453125,59188.64453125,2089415680
2024-09-16 00:00:00+00:00,59141.94921875,59195.609375,58652.78125,58679.8515625,58679.8515625,1435291648
2024-09-16 01:00:00+00:00,58688.41796875,58764.75,58455.328125,58666.4609375,58666.4609375,1082664960
2024-09-16 02:00:00+00:00,58625.51953125,58625.51953125,58173.53515625,58213.70703125,58213.70703125,1144141824
2024-09-16 03:00:00+00:00,58261.83203125,58584.73046875,58228.9921875,58581.89453125,58581.89453125,875732992
2024-09-16 04:00:00+00:00,58569.51171875,58569.51171875,58333.83203125,58333.83203125,58333.83203125,425512960
2024-09-16 05:00:00+00:00,58347.18359375,58647.984375,58347.18359375,58647.984375,58647.984375,645830656
2024-09-16 06:00:00+00:00,58667.91796875,58835.953125,58634.8359375,58696.98046875,58696.98046875,699125760
2024-09-16 07:00:00+00:00,58699.8984375,58952.56640625,58674.6953125,58906.94921875,58906.94921875,465446912
2024-09-16 08:00:00+00:00,58903.5078125,59154.6171875,58852.77734375,58909.46875,58909.46875,1150443520
2024-09-16 09:00:00+00:00,58913.5625,59026.1875,58589.171875,58642.44140625,58642.44140625,720535552
2024-09-16 10:00:00+00:00,58621.5234375,58712.74609375,58515.109375,58702.16796875,58702.16796875,379252736
2024-09-16 11:00:00+00:00,58714.71484375,58815.70703125,58655.0390625,58656.88671875,58656.88671875,340738048
2024-09-16 12:00:00+00:00,58655.33984375,58773.3984375,58484.2734375,58584.44921875,58584.44921875,539179008
2024-09-16 13:00:00+00:00,58528.328125,58598.2578125,58107.171875,58434.578125,58434.578125,1132722176
2024-09-16 14:00:00+00:00,58475.94140625,58475.94140625,57598.20703125,57609.5859375,57609.5859375,1646241792
2024-09-16 15:00:00+00:00,57594.62109375,57973.45703125,57582.54296875,57914.42578125,57914.42578125,870549504
2024-09-16 16:00:00+00:00,57875.87109375,57935.79296875,57691.875,57847.79296875,57847.79296875,431173632
2024-09-16 17:00:00+00:00,57799.390625,58212.9296875,57526.57421875,58182.09375,58182.09375,916772864
2024-09-16 18:00:00+00:00,58170.34375,58170.34375,57707.6171875,57807.7890625,57807.7890625,552196096
2024-09-16 19:00:00+00:00,57872.8515625,58010.0390625,57828.4140625,57978.54296875,57978.54296875,194111488
2024-09-16 20:00:00+00:00,57924.140625,58160.54296875,57658.56640625,57658.56640625,57658.56640625,385449984
2024-09-16 21:00:00+00:00,57661.0390625,57975.44140625,57661.0390625,57975.44140625,57975.44140625,0
2024-09-16 22:00:00+00:00,57980.0234375,57996.3671875,57851.34375,57958.9609375,57958.9609375,0
2024-09-16 23:00:00+00:00,57961.63671875,58386.05859375,57961.63671875,58189.85546875,58189.85546875,0
2024-09-17 00:00:00+00:00,58204.09375,58336.74609375,57647.4921875,57647.4921875,57647.4921875,0
2024-09-17 01:00:00+00:00,57643.33203125,57924.32421875,57643.33203125,57864.87890625,57864.87890625,0
2024-09-17 02:00:00+00:00,57888.6640625,58186.8125,57841.19921875,58106.16015625,58106.16015625,0
2024-09-17 03:00:00+00:00,58100.97265625,58125.5234375,58016.08984375,58058.48828125,58058.48828125,0
2024-09-17 04:00:00+00:00,58057.546875,58294.32421875,58043.18359375,58239.609375,58239.609375,0
2024-09-17 05:00:00+00:00,58234.515625,58751.83984375,58234.515625,58665.2890625,58665.2890625,0
2024-09-17 06:00:00+00:00,58661.1875,58661.1875,58441.00390625,58495.33984375,58495.33984375,0
2024-09-17 07:00:00+00:00,58490.83203125,58695.40234375,58454.16796875,58690.1015625,58690.1015625,124100608
2024-09-17 08:00:00+00:00,58694.80859375,58828.5,58649.67578125,58786.640625,58786.640625,0
2024-09-17 09:00:00+00:00,58786.2109375,59071.88671875,58713.91015625,58972.91796875,58972.91796875,0
2024-09-17 10:00:00+00:00,58962.9140625,59262.3203125,58927.46484375,59220.04296875,59220.04296875,472840192
2024-09-17 11:00:00+00:00,59245.50390625,59279.3671875,59056.5859375,59114.56640625,59114.56640625,169889792
2024-09-17 12:00:00+00:00,59092.84765625,59433.31640625,59075.33984375,59431.62890625,59431.62890625,566976512
2024-09-17 13:00:00+00:00,59386.515625,59386.515625,58910.32421875,58949.078125,58949.078125,0
2024-09-17 14:00:00+00:00,58967.87109375,60345.5234375,58967.87109375,60249.859375,60249.859375,2184046592
2024-09-17 15:00:00+00:00,60249.83984375,61289.640625,60249.83984375,61137.2734375,61137.2734375,3655716864
2024-09-17 16:00:00+00:00,61121.13671875,61276.57421875,60772.0078125,60929.80078125,60929.80078125,1214615552
2024-09-17 17:00:00+00:00,60878.33984375,60985.328125,60736.93359375,60930.546875,60930.546875,0
2024-09-17 18:00:00+00:00,60975.21484375,61064.546875,60445.6484375,60565.4140625,60565.4140625,3538944
2024-09-17 19:00:00+00:00,60567.4765625,60686.5546875,59750.45703125,60024.77734375,60024.77734375,1276919808
2024-09-17 20:00:00+00:00,59982.42578125,60321.54296875,59767.8046875,60157.44921875,60157.44921875,837984256
2024-09-17 21:00:00+00:00,60137.09765625,60398.3671875,60137.09765625,60327.7890625,60327.7890625,0
2024-09-17 22:00:00+00:00,60334.67578125,60334.67578125,60158.70703125,60274.16015625,60274.16015625,141168640
2024-09-17 23:00:00+00:00,60268.16015625,60326.3828125,60041.76953125,60326.3828125,60326.3828125,0
2024-09-18 00:00:00+00:00,60316.3828125,60335.484375,59913.9140625,60265.2265625,60265.2265625,254840832
2024-09-18 01:00:00+00:00,60242.94921875,60298.3671875,60047.9140625,60111.1640625,60111.1640625,5791744
2024-09-18 02:00:00+00:00,60120.62890625,60340.484375,60095.7265625,60336.08984375,60336.08984375,0
2024-09-18 03:00:00+00:00,60350.78515625,60716.76953125,60350.78515625,60526.796875,60526.796875,991961088
2024-09-18 04:00:00+00:00,60518.12109375,60678.96875,60338.390625,60385.8203125,60385.8203125,261021696
2024-09-18 05:00:00+00:00,60428.35546875,60428.35546875,60231.1640625,60249.609375,60249.609375,0
2024-09-18 06:00:00+00:00,60246.10546875,60485.01953125,60233.390625,60429.3671875,60429.3671875,0
2024-09-18 07:00:00+00:00,60455.1953125,60510.07421875,60353.19140625,60445.30078125,60445.30078125,0
2024-09-18 08:00:00+00:00,60437.484375,60437.484375,60118.2734375,60192.33203125,60192.33203125,0
2024-09-18 09:00:00+00:00,60195.953125,60195.953125,59698.94140625,59698.94140625,59698.94140625,183472128
2024-09-18 10:00:00+00:00,59665.32421875,59911.66015625,59392.53125,59911.66015625,59911.66015625,656343040
2024-09-18 11:00:00+00:00,59908.53125,59984.44140625,59844.1640625,59880.828125,59880.828125,0
2024-09-18 12:00:00+00:00,59853.79296875,59993.25390625,59704.00390625,59993.25390625,59993.25390625,0
2024-09-18 13:00:00+00:00,59977.9453125,60140.046875,59405.62890625,59439.79296875,59439.79296875,0
2024-09-18 14:00:00+00:00,59494.96484375,59749.2890625,59353.9609375,59456.51171875,59456.51171875,0
2024-09-18 15:00:00+00:00,59478.9375,59724.62890625,59356.25390625,59476.66796875,59476.66796875,0
2024-09-18 16:00:00+00:00,59428.51171875,59944.921875,59218.25390625,59944.921875,59944.921875,0
2024-09-18 17:00:00+00:00,59920.0390625,60185.16015625,59546.76171875,60003.48046875,60003.48046875,0
2024-09-18 18:00:00+00:00,59999.41796875,61153.91796875,59999.41796875,60654.56640625,60654.56640625,5787770880
2024-09-18 19:00:00+00:00,60654.421875,60686.265625,60063.84765625,60063.84765625,60063.84765625,1937907712
2024-09-18 20:00:00+00:00,60062.36328125,60310.2109375,59636.2578125,60236.59765625,60236.59765625,219844608
2024-09-18 21:00:00+00:00,60252.9921875,60469.25390625,60207.90234375,60244.16796875,60244.16796875,123412480
2024-09-18 22:00:00+00:00,60213.16796875,60678.515625,60213.16796875,60678.515625,60678.515625,306802688
2024-09-18 23:00:00+00:00,60690.515625,61533.765625,60690.515625,61516.20703125,61516.20703125,1284218880
2024-09-19 00:00:00+00:00,61760.109375,62540.09765625,61760.109375,62227.11328125,62227.11328125,3035381760
2024-09-19 01:00:00+00:00,62232.60546875,62290.4921875,61609.8671875,62007.73046875,62007.73046875,1233993728
2024-09-19 02:00:00+00:00,62017.6328125,62278.4765625,61840.9296875,62205.546875,62205.546875,827203584
2024-09-19 03:00:00+00:00,62226.46875,62256.08203125,62032.3828125,62104.41015625,62104.41015625,0
2024-09-19 04:00:00+00:00,62119.37109375,62141.2265625,61924.32421875,62102.0625,62102.0625,0
2024-09-19 05:00:00+00:00,62088.59765625,62180.41796875,61934.578125,62014.91015625,62014.91015625,295129088
2024-09-19 06:00:00+00:00,62014.96875,62140.34375,61861.71875,62025.78515625,62025.78515625,405397504
2024-09-19 07:00:00+00:00,62036.1328125,62171.19140625,61958.16796875,62094.35546875,62094.35546875,741679104
2024-09-19 08:00:00+00:00,62097.58984375,62196.8515625,61906.4765625,61940.19140625,61940.19140625,136105984
2024-09-19 09:00:00+00:00,61938.8125,62341.9453125,61918.44140625,62264.02734375,62264.02734375,0
2024-09-19 10:00:00+00:00,62286.41796875,62657.3671875,62286.41796875,62345.265625,62345.265625,0
2024-09-19 11:00:00+00:00,62339.3828125,62702.8671875,62281.19140625,62685.5234375,62685.5234375,561446912
2024-09-19 12:00:00+00:00,62669.34375,63189.984375,62642.58203125,62924.41015625,62924.41015625,2023940096
2024-09-19 13:00:00+00:00,62929.56640625,63301.07421875,62738.375,63033.53515625,63033.53515625,764641280
2024-09-19 14:00:00+00:00,63027.0390625,63509.4375,62932.7265625,62952.72265625,62952.72265625,1197559808
2024-09-19 15:00:00+00:00,62943.01171875,63356.37890625,62900.5390625,63177.40625,63177.40625,487673856
2024-09-19 16:00:00+00:00,63166.44140625,63652.625,63005.16015625,63540.38671875,63540.38671875,784650240
2024-09-19 17:00:00+00:00,63568.36328125,63854.0234375,63321.26171875,63768.5703125,63768.5703125,696782848
2024-09-19 18:00:00+00:00,63735.59375,63778.3671875,63530.6796875,63615.94140625,63615.94140625,0
2024-09-19 19:00:00+00:00,63653.40625,63653.40625,63246.98828125,63283.08984375,63283.08984375,0
2024-09-19 20:00:00+00:00,63292.31640625,63292.31640625,63064.92578125,63064.92578125,63064.92578125,0
2024-09-19 21:00:00+00:00,63045.16015625,63114.734375,62931.640625,62943.8515625,62943.8515625,0
2024-09-19 22:00:00+00:00,62928.8046875,63046.859375,62670.171875,62984.765625,62984.765625,498032640
2024-09-19 23:00:00+00:00,62961.125,63067.296875,62917.94921875,62928.7890625,62928.7890625,0
2024-09-20 00:00:00+00:00,62958.390625,63020.19921875,62721.1484375,62800.24609375,62800.24609375,0
2024-09-20 01:00:00+00:00,62773.2578125,63139.859375,62636.74609375,63006.79296875,63006.79296875,0
2024-09-20 02:00:00+00:00,63045.73828125,63108.0546875,62827.015625,63099.8046875,63099.8046875,0
2024-09-20 03:00:00+00:00,63123.07421875,63644.1640625,63092.57421875,63607.8828125,63607.8828125,460214272
2024-09-20 04:00:00+00:00,63751.57421875,64059.8828125,63751.57421875,63837.421875,63837.421875,2171752448
2024-09-20 05:00:00+00:00,63841.77734375,63995.05859375,63652.98046875,63767.95703125,63767.95703125,694661120
2024-09-20 06:00:00+00:00,63796.6796875,63884.40625,63669.50390625,63792.81640625,63792.81640625,378191872
2024-09-20 07:00:00+00:00,63794.80859375,63794.80859375,63428.46875,63549.46484375,63549.46484375,309227520
2024-09-20 08:00:00+00:00,63536.1015625,63536.1015625,63152.46484375,63315.234375,63315.234375,437116928
2024-09-20 09:00:00+00:00,63313.28515625,63540.81640625,63284.9609375,63470.48046875,63470.48046875,0
2024-09-20 10:00:00+00:00,63480.46484375,63662.203125,63393.03515625,63647.5390625,63647.5390625,0
2024-09-20 11:00:00+00:00,63661.91796875,63696.109375,63372.83984375,63439.390625,63439.390625,63979520
2024-09-20 12:00:00+00:00,63444.3515625,63511.99609375,63359.453125,63402.75390625,63402.75390625,0
2024-09-20 13:00:00+00:00,63427.3125,63427.3125,62705.98046875,62849.16796875,62849.16796875,0
2024-09-20 14:00:00+00:00,62829.48046875,63511.9296875,62586.25,63057.3359375,63057.3359375,0
2024-09-20 15:00:00+00:00,63039.36328125,63338.20703125,62774.85546875,63204.3828125,63204.3828125,221728768
2024-09-20 16:00:00+00:00,63148.5703125,63260.6171875,62824.97265625,62938.046875,62938.046875,0
2024-09-20 17:00:00+00:00,62890.29296875,62970.8515625,62651.16015625,62695.21484375,62695.21484375,0
2024-09-20 18:00:00+00:00,62697.84375,62915.5859375,62388.29296875,62915.5859375,62915.5859375,0
2024-09-20 19:00:00+00:00,62867.640625,63024.0078125,62822.484375,62952.44140625,62952.44140625,0
2024-09-20 20:00:00+00:00,62823.80078125,62936.46875,62733.79296875,62837.63671875,62837.63671875,0
2024-09-20 21:00:00+00:00,62827.171875,63285.91796875,62827.171875,63135.0078125,63135.0078125,179388416
2024-09-20 22:00:00+00:00,63129.72265625,63276.875,63129.72265625,63191.05859375,63191.05859375,0
2024-09-20 23:00:00+00:00,63185.5859375,63198.40234375,63084.99609375,63163.23046875,63163.23046875,0
2024-09-21 00:00:00+00:00,63199.53515625,63293.9765625,63053.8359375,63209.6171875,63209.6171875,0
2024-09-21 01:00:00+00:00,63195.99609375,63197.296875,62869.046875,62869.046875,62869.046875,0
2024-09-21 02:00:00+00:00,62857.42578125,62993.5546875,62846.53125,62922.703125,62922.703125,0
2024-09-21 03:00:00+00:00,62924.55859375,63001.25390625,62890.34765625,62890.34765625,62890.34765625,0
2024-09-21 04:00:00+00:00,62895.04296875,62936.609375,62836.453125,62864.5625,62864.5625,0
2024-09-21 05:00:00+00:00,62862.12109375,62946.01953125,62784.71875,62912.12890625,62912.12890625,0
2024-09-21 06:00:00+00:00,62921.60546875,63089.02734375,62894.57421875,63004.58203125,63004.58203125,0
2024-09-21 07:00:00+00:00,63007.890625,63135.2890625,62984.48828125,63099.625,63099.625,0
2024-09-21 08:00:00+00:00,63093.9609375,63126.484375,63015.3046875,63039.9609375,63039.9609375,0
2024-09-21 09:00:00+00:00,63041.20703125,63147.47265625,63032.25390625,63126.0234375,63126.0234375,0
2024-09-21 10:00:00+00:00,63123.55078125,63123.55078125,62978.30859375,62978.30859375,62978.30859375,0
2024-09-21 11:00:00+00:00,62991.08984375,63110.50390625,62983.8515625,63103.76171875,63103.76171875,0
2024-09-21 12:00:00+00:00,63097.55078125,63156.2265625,63066.8203125,63156.2265625,63156.2265625,0
2024-09-21 13:00:00+00:00,63157.93359375,63216.62109375,63064.890625,63188.04296875,63188.04296875,0
2024-09-21 14:00:00+00:00,63194.8828125,63276.328125,63157.72265625,63271.80859375,63271.80859375,0
2024-09-21 15:00:00+00:00,63300.1171875,63300.1171875,63092.7265625,63204.09765625,63204.09765625,0
2024-09-21 16:00:00+00:00,63208.37890625,63264.7578125,63131.375,63220.546875,63220.546875,0
2024-09-21 17:00:00+00:00,63224.05078125,63409.953125,63224.05078125,63287.47265625,63287.47265625,0
2024-09-21 18:00:00+00:00,63298.234375,63315.8359375,63259.95703125,63277.265625,63277.265625,0
2024-09-21 19:00:00+00:00,63284.7734375,63344.98828125,63207.55078125,63207.55078125,63207.55078125,0
2024-09-21 20:00:00+00:00,63245.06640625,63252.91796875,63162.9921875,63162.9921875,63162.9921875,0
2024-09-21 21:00:00+00:00,63166.92578125,63176.31640625,63076.01953125,63098.05859375,63098.05859375,0
2024-09-21 22:00:00+00:00,63109.8359375,63248.9375,63094.43359375,63248.9375,63248.9375,0
2024-09-21 23:00:00+00:00,63235.2734375,63538.93359375,63190.625,63389.6328125,63389.6328125,402752512
2024-09-22 00:00:00+00:00,63420.4453125,63452.08203125,63138.9375,63239.86328125,63239.86328125,0
2024-09-22 01:00:00+00:00,63241.47265625,63285.7421875,63061.76171875,63061.76171875,63061.76171875,0
2024-09-22 02:00:00+00:00,63058.97265625,63103.0078125,62853.45703125,62964.22265625,62964.22265625,241376256
2024-09-22 03:00:00+00:00,62968.05859375,63210.3046875,62949.16015625,63126.2578125,63126.2578125,267490304
2024-09-22 04:00:00+00:00,63131.00390625,63197.015625,63094.5625,63117.28515625,63117.28515625,0
2024-09-22 05:00:00+00:00,63107.1328125,63107.1328125,62934.69921875,62948.484375,62948.484375,0
2024-09-22 06:00:00+00:00,62956.6953125,63037.49609375,62862.484375,62892.68359375,62892.68359375,11994112
2024-09-22 07:00:00+00:00,62892.171875,62988.16015625,62892.171875,62956.15625,62956.15625,0
2024-09-22 08:00:00+00:00,62939.81640625,63030.98046875,62931.27734375,63030.98046875,63030.98046875,0
2024-09-22 09:00:00+00:00,63041.03515625,63041.03515625,62704.296875,62763.5078125,62763.5078125,383874048
2024-09-22 10:00:00+00:00,62735.71484375,62803.44921875,62617.171875,62676.3671875,62676.3671875,277055488
2024-09-22 11:00:00+00:00,62672.24609375,62859.98828125,62598.16796875,62827.8046875,62827.8046875,250688512
2024-09-22 12:00:00+00:00,62815.484375,62924.2734375,62756.73046875,62795.57421875,62795.57421875,172137472
2024-09-22 13:00:00+00:00,62798.25,62845.06640625,62622.29296875,62629.88671875,62629.88671875,113781760
2024-09-22 14:00:00+00:00,62616.515625,62689.16796875,62508.12109375,62648.1171875,62648.1171875,323179520
2024-09-22 15:00:00+00:00,62673.79296875,62808.5078125,62596.32421875,62702.0234375,62702.0234375,0
2024-09-22 16:00:00+00:00,62676.03515625,62839.125,62496.03515625,62817.5390625,62817.5390625,72550400
2024-09-22 17:00:00+00:00,62816.49609375,63145.1484375,62816.38671875,63101.6640625,63101.6640625,186129408
2024-09-22 18:00:00+00:00,63091.1796875,63091.1796875,62879.16796875,63022.98046875,63022.98046875,239892480
2024-09-22 19:00:00+00:00,62974.546875,63225.96875,62851.85546875,63178.171875,63178.171875,157991936
2024-09-22 20:00:00+00:00,63203.5,63327.55078125,63131.23828125,63179.12890625,63179.12890625,552176640
2024-09-22 21:00:00+00:00,63201.43359375,63318.39453125,62836.5234375,62836.5234375,62836.5234375,317442048
2024-09-22 22:00:00+00:00,62825.37890625,63983.56640625,62445.515625,63964.015625,63964.015625,2430971904
2024-09-22 23:00:00+00:00,63900.5859375,63937.6953125,63481.1953125,63652.66015625,63652.66015625,641630208
2024-09-23 00:00:00+00:00,63614.1796875,63719.31640625,62630.015625,63635.72265625,63635.72265625,1398429696
2024-09-23 01:00:00+00:00,63572.4140625,63940.984375,63572.4140625,63811.1796875,63811.1796875,1171965952
2024-09-23 02:00:00+00:00,63853.875,63968.8203125,63720.96875,63968.8203125,63968.8203125,200562688
2024-09-23 03:00:00+00:00,63935.953125,64733.55859375,63935.953125,64349.203125,64349.203125,2368630784
2024-09-23 04:00:00+00:00,64370.69140625,64451.96484375,63845.9140625,63931.734375,63931.734375,1094656000
2024-09-23 05:00:00+00:00,63931.4140625,63936.76171875,63692.6015625,63743.08203125,63743.08203125,384598016
2024-09-23 06:00:00+00:00,63751.45703125,63762.00390625,63593.0390625,63657.8984375,63657.8984375,464269312
2024-09-23 07:00:00+00:00,63660.3046875,63660.3046875,63429.9453125,63550.58984375,63550.58984375,724318208
2024-09-23 08:00:00+00:00,63554.44140625,63608.65234375,63334.24609375,63498.6953125,63498.6953125,620566528
2024-09-23 09:00:00+00:00,63513.44140625,63686.5703125,63497.390625,63630.03515625,63630.03515625,96116736
2024-09-23 10:00:00+00:00,63641.7890625,63647.14453125,63425.34765625,63501.83203125,63501.83203125,183576576
2024-09-23 11:00:00+00:00,63492.9921875,63510.51171875,63404.58984375,63407.48828125,63407.48828125,97662976
2024-09-23 12:00:00+00:00,63424.5390625,63509.89453125,63251.6796875,63330.55078125,63330.55078125,469118976
2024-09-23 13:00:00+00:00,63319.32421875,63375.515625,63106.3671875,63183.52734375,63183.52734375,910469120
2024-09-23 14:00:00+00:00,63174.90234375,63739.953125,63174.90234375,63398.52734375,63398.52734375,1460963328
2024-09-23 15:00:00+00:00,63397.75390625,63762.85546875,63133.55078125,63651.41015625,63651.41015625,922972160
2024-09-23 16:00:00+00:00,63617.53515625,63790.18359375,63216.8671875,63252.2578125,63252.2578125,847857664
2024-09-23 17:00:00+00:00,63261.60546875,63330.0625,63128.59765625,63315.2578125,63315.2578125,114835456
2024-09-23 18:00:00+00:00,63317.50390625,63547.91796875,63304.30078125,63466.71875,63466.71875,244080640
2024-09-23 19:00:00+00:00,63458.66796875,63479.10546875,63281.14453125,63281.14453125,63281.14453125,315992064
2024-09-23 20:00:00+00:00,63303.59375,63421.71484375,63285.15234375,63348.65625,63348.65625,0
2024-09-23 21:00:00+00:00,63325.5546875,63460.9765625,63122.078125,63342.09375,63342.09375,203386880
2024-09-23 22:00:00+00:00,63382.59765625,63382.59765625,63221.55078125,63237.6015625,63237.6015625,0
2024-09-23 23:00:00+00:00,63233.27734375,63404.046875,63222.3671875,63316.78515625,63316.78515625,0
2024-09-24 00:00:00+00:00,63328.78125,63394.4609375,62867.109375,62966.46484375,62966.46484375,0
2024-09-24 01:00:00+00:00,62925.3359375,63234.484375,62832.6875,62980.2890625,62980.2890625,0
2024-09-24 02:00:00+00:00,62970.40625,63131.7734375,62740.75390625,63098.9375,63098.9375,165466112
2024-09-24 03:00:00+00:00,63115.8359375,63168.82421875,62986.3515625,63114.89453125,63114.89453125,0
2024-09-24 04:00:00+00:00,63118.89453125,63127.7109375,62933.04296875,63050.5546875,63050.5546875,0
2024-09-24 05:00:00+00:00,63059.02734375,63213.90625,63059.02734375,63211.44140625,63211.44140625,0
2024-09-24 06:00:00+00:00,63209.56640625,63385.421875,63209.56640625,63294.76953125,63294.76953125,0
2024-09-24 07:00:00+00:00,63297.79296875,63559.84765625,63297.79296875,63548.3359375,63548.3359375,0
2024-09-24 08:00:00+00:00,63552.16015625,63914.6328125,63545.5546875,63914.6328125,63914.6328125,195866624
2024-09-24 09:00:00+00:00,63900.96875,63900.96875,63504.87109375,63525.3828125,63525.3828125,61626368
